Production Name,Production Code,OverallScore,Quality,ValueForMoney,Fit,Style,HowDoesItFit
Hooded Parka with Stormwear™,T493701
Faux Suede Fringe Trim Waistcoat,T666252
Belted Mac with Stormwear™,T493298,4,4,5,4,4,A bit small,"Bought this for Spring/summer so haven't worn it yet. But trying it on it looks good but feels slightly tight all round. Could probably have returned it for a bigger size but after reading other reviews I didn't want to lose the 20% reduction I got on it. Also the front lapel is a bit annoying as it doesn't stay flat if you don't want it buttoned up to the neck, but I'm hoping that will improve once I start wearing it. And a scarf will hide it, too.",Nice looking mac.,28 February 2016,55-64,Surrey
Belted Mac with Stormwear™,T493298,4,4,4,4,4,True to size,Very good quality size good,Linda4549,27 February 2016,65+,Cambridgeshire i
Belted Mac with Stormwear™,T493298,5,5,5,4,5,True to size,Classic smart mac perfect for any occasion. My wife liked her navy one so much I went and bought her black and beige ones too so that they covered her whole wardrobe.,So good I bought 3,27 February 2016,65+,"Buckinghamshire, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,"I love my mac, bought it in the pebble (light stone) colour, fits well, material is good quality and doesn't crease. Sizing is spot on, looks smart, have worn it regularly since purchase and would happily recommend it to others.",Great mac at sensible price.....,26 February 2016,55-64,"Dorset, UK"
Belted Mac with Stormwear™,T493298,4,4,4,1,4,Small,"This item is good value for money --~ if it fits! Unfortunately I found that a size 14 , my usual size, was much too small. I exchanged it for a size 16 but this is too big and makes me look enormous. Regrettably this too will have to be returned.",belted trenchcoat,24 February 2016,65+,newcastle
Belted Mac with Stormwear™,T493298,1,3,3,1,4,Small,"I purchased the pebble coloured mac in January in a size 12 which I liked. I recently received a 20% off voucher so I decided to order the black one as well. I tried it on and it was tight, it felt like a size smaller yet it was the same size as my previous one and bought exactly a month earlier. I even tried my previous one on just to make sure, they were totally different. I will have to return it.",Nice Mac But What Went Wrong?,23 February 2016,45-54,Devon
Belted Mac with Stormwear™,T493298,5,5,4,5,5,,Excellent stylish product. Quick delivery as advertised. Would definitely recommend. Also excellent in black.,Belted Mac with Stormwear,22 February 2016,,"Taunton, Taunton, Somerset, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,"I bought mine a size up as I wanted to wear a jumper underneath and I like the look of an oversize trench .. it look good as new after a year and i get lots of compliments .. also waterproof, surprisingly difficult to find.",A Classic,22 February 2016,35-44,United Kingdom
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,"I found this raincoat true to size, light weight, and comfortable to wear. I am very pleased with my purchase.",The ideal raincoat,21 February 2016,65+,"Essex, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,I purchased the coral coloured Mac the colour is lovely and bright. It is so light and easy to wear the colour is great and easy to pack as it dosent crease ideal for packing into a suitcase,Lovely lightweight Mac ideal for spring/summer,20 February 2016,55-64,"Cumbria, UK"
Belted Mac with Stormwear™,T493298,5,4,5,4,5,True to size,I bought mine yesterday in cobalt blue.Sleeves are just the right length and coat reaches my knees(I am 5ft 5ins).No problems with pockets and the belt doesn't have a buckle.Makes you look fat fastening the belt on a trench coat.I have theaded my belt through the two handy loops at the back.All I need now is some warmer weather so I can wear it.Best of all only paid £17 as it was 20% off and I had some vouchers left over.,Lovely colourful trench coats.,19 February 2016,65+,"Marple, Cheshire"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,Classic flattering style and nice length. Very comfortable. Nice detailing. Day or evening wear can be worn casually or with smart clothes.,Flattering &amp; comfortable,19 February 2016,55-64,"Bristol, City of Bristol, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,I choose light blue color. The color is beautiful and the size is exact. The quality is excellent like all the items I bought from M$S. I was dreaming about this stile of coat a long time and I bought it when the price fitted me. It looks on me elegant and very nice.,Beautiful Belted Mac with Stormwear™,18 February 2016,65+,israel
Belted Mac with Stormwear™,T493298,3,,,,,A bit small,"I bought this on previous reviews.munfortunately I didn't like the fit and found it wasn't true to size. Also I really didn't like the material, it didn't feel like raincoat material it felt like 'nylon'. So unfortunately I had to return this.",Unimpressed,18 February 2016,55-64,"London, UK"
Belted Mac with Stormwear™,T493298,5,5,4,5,4,True to size,"Bought this coat in cobalt blue. Beautiful bright colour, excellent fit and length perfect on me (I'm 5' 4&quot;). Flattering, classic shape but in a modern bright colour and good quality fabric and lining. Will be perfect to wear for work once the weather warms up.",Perfect Spring raincoat,15 February 2016,35-44,"West Midlands, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,"Perfect mid season coat, fabulous quality material, feels luxurious -as in should be more expensive. Lovely detailing without going overboard, great length -doesn't feel like it's flapping round your knees- I'm 5'4&quot; and took a chance on the regular size instead of petite and am really happy with it.",Fit for any occasion,14 February 2016,25-34,"Sheffield, South Yorkshire, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,Excellent investment! Lovely style and perfect fit. Wear it all the time. It has been worn for a casual look with trainers and dressed up with heels.,Perfect Mac,14 February 2016,35-44,Hampshire
Belted Mac with Stormwear™,T493298,4,4,5,4,4,,"Love my new mac and the choice of bright colours., I chose bright blue. Will be very handy for packing when travelling. Just the right weight and fit. Would have liked it a little longer but still love it.",Bright modern mac,11 February 2016,55-64,"Buckinghamshire, UK"
Belted Mac with Stormwear™,T493298,5,5,5,4,5,True to size,"Love the colour and style, great little coat for dress or casual, got it in a few different colours because it is a great price and very easy to wear.",Great little raincoat,10 February 2016,65+,"Perth, Perth, Perth and Kinross, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,5,True to size,A good quality spring mac. True to size.,my new mac,10 February 2016,65+,Weston super Mare
Belted Mac with Stormwear™,T493298,1,3,4,1,5,,Very frustrating coat. I loved the style but the coat was to tightly fitting around the shoulders and vast at the waist. Sadly I had to return.,"Lovely style, shame about the fit.",09 February 2016,,Northumberland
Belted Mac with Stormwear™,T493298,5,,,,,,I have a number of macs but this one presents great value for money and provides form and function. It looks good when worn and also provides wearability in all but the worst of weather. My husband thinks it looks good too which is always a bonus,Great value for money,09 February 2016,35-44,"Newcastle upon Tyne, Tyne and Wear, UK"
Belted Mac with Stormwear™,T493298,4,2,3,4,5,A bit small,"I tried this mac on, I am usually a size 12 but size 14 was a better fit. I had to order another mac as the one I tried on had slight gathering around one armhole. Unfortunately the one sent to me was similar. I'll just have to hope no-one notices! Apart from that I love the coat.",Poor finish,09 February 2016,65+,Solihull West Mids
Belted Mac with Stormwear™,T493298,5,4,5,5,5,True to size,"Super raincoat. This is a great length for a shorter person (5' 2&quot;), just slightly above the knee. Good quality and excellent value for money.",Very stylish and great quality,06 February 2016,55-64,Stoke-on-Trent
Belted Mac with Stormwear™,T493298,4,5,5,5,5,True to size,"I had been looking for a royal blue mac to replace one that had seen much better days and came across this in store. Though not as soft as my previous coat the fabric was not the heavy rubbery texture of last year's macs at m&amp;s. The colour is beautiful, fabric reasonably lightweight, but with showerproof/waterproof coating and there are nice styling details like storm flaps, epaulettes and wrist straps. I'm not terribly keen on the buttoned pockets though - I like to be able to put things in my pockets and that will mean having to undo the beach time or leaving them undone which will spoil the smart look. I would have preferred slit pockets. I'm a bit in 2 minds about the tie belt as there is nothing to stop it being pulled through the belt loops if it got caught - not sure if a buckle might have been better.",Lovely coat to replace a worn out favourite,06 February 2016,55-64,London
Belted Mac with Stormwear™,T493298,5,4,5,5,5,True to size,"I am very pleased with this Mac, its lighter than i thought but great for spring. Ive worn with a chunky jumper and still warm enough. The cobalt blue is a lovely colour. I think a very reasonably priced item!",Coat,05 February 2016,45-54,Richmond
Belted Mac with Stormwear™,T493298,2,5,3,3,4,A bit small,"Had to return as the size 12 was just a little bit too tight around the back, size 14 buried me. Shame. Nice colours, material bit thin, I have seen better quality macs around this year.",Disappointed,05 February 2016,35-44,East Yorks
Belted Mac with Stormwear™,T493298,3,4,1,5,,A bit small,"This is a lovely classic Mac, great price &amp; great choice of colours BUT it is cut very small across the top. I am usually a 14 in M&amp;S occasionally a 16 top if I wanted it not tight but I had to order an 18 in the Mac just to be able to move my arms! Such a shame as this meant the Mac from the waist down was massive, so I had no choice but to return it, instead of keeping and wanting to buy several colours.",Classic Mac but small fit,05 February 2016,35-44,"West Sussex, UK"
Belted Mac with Stormwear™,T493298,5,5,5,5,4,True to size,"looks really smart. A practical, good value coat. Would definitely recommend. Not too heavy, so will be able to wear through into Spring. Some people have mentioned the belt, I just tied it at the back rather than fasten it.",Great wardrobe basic,05 February 2016,45-54,"Cheshire, UK"
Belted Mac with Stormwear™,T493298,5,,,,,True to size,Nice fit and the blue is a lovely colour. Pleased with my purchase.,Belted Mac,04 February 2016,35-44,Inverness
Belted Mac with Stormwear™,T493298,4,5,5,1,5,Small,"Loved the colour and style of this coral mac. However, the armholes were uncomfortably tight and when I compared them to several other macs that I have, I found that they weren't quite as deep and that is the problem. With regret I had to return the garment although if the armholes had been slightly bigger I would have kept it.",Lovely Mac but......,04 February 2016,65+,Essex
Belted Mac with Stormwear™,T493298,5,4,5,4,5,True to size,I liked the belted style of this lightweight raincoat. This is a lovely bright cobalt blue. It fits well and is practical as well as good looking. The only downside is when the collar is turned back to the second button the neck is quite low.,Blue raincoat,04 February 2016,55-64,Reading
Belted Mac with Stormwear™,T493298,5,5,5,5,,,"I love this smart, good quality Mac, it's a great fit, just the right length and lovely material.",Belted Mac,04 February 2016,55-64,"Cardiff, Cardiff, UK"
Belted Mac with Stormwear™,T493298,4,5,5,3,5,A bit small,"This is a super mac. Styling and quality are very good. The sizing is a tad on the small side, particularly across the shoulders. It's not an issue if you have fairly thin items on underneath, but a thickish jumper can mean that the coat is a little tricky to get on and off. Otherwise, fits great!",Lovely mac!,04 February 2016,45-54,Wiltshire
